State	District	First Name	Last Name	Party	Votes	Vote fraction	Winner
VA	05	Kenneth J.	Hildebrandt	IGR	5500	0.01580	
VA	05		Scattered	W	388	0.00111	
VA	06	Robert W. "Bob"	Goodlatte	R	211278	0.65231	W
VA	06	Andy B.	Schmookler	D	111949	0.34564	
VA	06		Scattered	W	666	0.00206	
VA	07	Eric I.	Cantor	R	222983	0.58386	W
VA	07	E. Wayne	Powell	D	158012	0.41374	
VA	07		Scattered	W	914	0.00239	
VA	08	James P. "Jim," Jr.	Moran	D	226847	0.64594	W
VA	08	J. Patrick	Murray	R	107370	0.30573	
VA	08	Jason J.	Howell	IND	10180	0.02899	
VA	08	Janet	Murphy	IGR	5985	0.01704	
VA	08		Scattered	W	805	0.00229	
VA	09	H. Morgan	Griffith	R	184882	0.61289	W
VA	09	Anthony J.	Flaccavento	D	116400	0.38587	
VA	09		Scattered	W	376	0.00125	
VA	10	Frank R.	Wolf	R	214038	0.58409	W
VA	10	Kristin A.	Cabral	D	142024	0.38757	
VA	10	J. Kevin	Chisholm	IND	9855	0.02689	
VA	10		Scattered	W	527	0.00144	
VA	11	Gerald E. "Gerry"	Connolly	D	202606	0.60981	W
VA	11	Chris S.	Perkins	R	117902	0.35487	
VA	11	Mark T.	Gibson	IND	3806	0.01146	
VA	11	Christopher F.	DeCarlo	IND	3027	0.00911	
VA	11	Joe F. Jr.	Galdo	GRE	2195	0.00661	
VA	11	Peter M.	Marchetti	IGR	1919	0.00578	
VA	11		Scattered	W	788	0.00237	
VA	S	Timothy M.	Kaine	D	2010067	0.52866	W
VA	S	George F.	Allen	R	1785542	0.46961	
VA	S		Scattered	W	6587	0.00173	
WA	01 - FULL TERM	Suzan	DelBene	D	177025	0.53936	W
WA	01 - FULL TERM	John	Koster	R	151187	0.46064	
WA	01 - UNEXPIRED TERM	Suzan	DelBene	D	216144	0.60420	
WA	01 - UNEXPIRED TERM	John	Koster	R	141591	0.39580	
WA	02	Rick	Larsen	D	184826	0.61142	W
WA	02	Dan	Matthews	R	117465	0.38858	
WA	03	Jaime Herrera	Beutler	R	177446	0.60380	W
WA	03	Jon T.	Haugen	D	116438	0.39620	
WA	04	Doc	Hastings	R	154749	0.66220	W
WA	04	Mary	Baechler	D	78940	0.33780	
WA	05	Cathy McMorris	Rodgers	R	191066	0.61918	W
WA	05	Rich	Cowan	D	117512	0.38082	
WA	06	Derek	Kilmer	D	186661	0.58998	W
WA	06	Bill	Driscoll	R	129725	0.41002	
WA	07	Jim	McDermott	D	298368	0.79654	W
WA	07	Ron	Bemis	R	76212	0.20346	
WA	08	Dave	Reichert	R	180204	0.59652	W
WA	08	Karen	Porterfield	D	121886	0.40348	
WA	09	Adam	Smith	D	192034	0.71617	W
WA	09	Jim	Postma	R	76105	0.28383	
WA	10	Denny	Heck	D	163036	0.58558	W
WA	10	Richard (Dick)	Muri	R	115381	0.41442	
WA	S	Maria	Cantwell	D	1855493	0.60451	W
WA	S	Michael	Baumgartner	R	1213924	0.39549	
WV	01	David B.	McKinley	R	133809	0.62483	W
WV	01	Sue	Thorn	D	80342	0.37517	
WV	02	Shelley Moore	Capito	R	158206	0.69766	W
WV	02	Howard	Swint	D	68560	0.30234	
WV	03	Nick J., II	Rahall	D	108199	0.53982	W
WV	03	Rick	Snuffer	R	92238	0.46018	
WV	S	Joe, III	Manchin	D	399898	0.60572	W
WV	S	John R.	Raese	R	240787	0.36472	
WV	S	Bob Henry	Baber	MTP	19517	0.02956	
WI	01	Paul	Ryan	R	200423	0.54902	W
WI	01	Rob	Zerban	D	158414	0.43394	
WI	01	Keith	Deschler	LIB	6054	0.01658	
WI	01		Scattered	W	167	0.00046	
WI	02	Mark	Pocan	D	265422	0.67901	W
WI	02	Chad	Lee	R	124683	0.31897	
WI	02		Scattered	W	787	0.00201	
WI	02	Joe	Kopsick	W	6	0.00002	
WI	03	Ron	Kind	D	217712	0.64077	W
WI	03	Ray	Boland	R	121713	0.35823	
WI	03		Scattered	W	339	0.00100	
WI	04	Gwen	Moore	D	235257	0.72212	W
WI	04	Dan	Sebring	R	80787	0.24797	
WI	04	Robert R.	Raymond	IND	9277	0.02848	
WI	04		Scattered	W	467	0.00143	
WI	05	F. James, Jr.	Sensenbrenner	R	250335	0.67720	W
WI	05	Dave	Heaster	D	118478	0.32050	
WI	05		Scattered	W	851	0.00230	
WI	06	Tom	Petri	R	223460	0.62116	W
WI	06	Joe	Kallas	D	135921	0.37783	
WI	06		Scattered	W	364	0.00101	
WI	07	Sean	Duffy	R	201720	0.56085	W
WI	07	Pat	Kreitlow	D	157524	0.43797	
WI	07		Scattered	W	405	0.00113	
WI	07	Dale C.	Lehner	W	20	0.00006	
WI	08	Reid J.	Ribble	R	198874	0.55948	W
WI	08	Jamie	Wall	D	156287	0.43967	
WI	08		Scattered	W	303	0.00085	
WI	S	Tammy	Baldwin	D	1547104	0.51409	W
WI	S	Tommy G.	Thompson	R	1380126	0.45860	
WI	S	Joseph	Kexel	LIB	62240	0.02068	
WI	S	Allen Y.U., III	Nimrod	IDA	16455	0.00547	
WI	S		Scattered	W	3373	0.00112	
WI	S	Riley J.	Hood	W	70	0.00002	
WI	S	Diane	Lorbiecki	W	43	0.00001	
WY	00	Cynthia M.	Lummis	R	166452	0.68890	W
WY	00	Chris	Henrichsen	D	57573	0.23828	
WY	00	Richard P.	Brubaker	LIB	8442	0.03494	
WY	00	Daniel Clyde	Cummings	CON	4963	0.02054	
WY	00	Don	Wills	COU	3775	0.01562	
WY	00		Scattered	W	416	0.00172	
WY	S	John	Barrasso	R	185250	0.75655	W
WY	S	Tim	Chesnut	D	53019	0.21653	
WY	S	Joel	Otto	COU	6176	0.02522	
WY	S		Scattered	W	417	0.00170	
